net,local_idx,best_k,gcd_k_n,phase_mae_deg,radius_cv,mean_radius,phi,mean_abs_deg,max_abs_deg,gauge_deg,rho_even,rho_odd,q_odd_over_even,radius_parity_separation
1169,376,11,1,0.025556339835470683,0.05595515688487856,7.587390605740398,-2.2846019085634977,0.042911175142184003,0.13753287913017664,130.89804723130413,7.537803548123321,7.6369776633574755,1.0131568983724504,0.013070912041765989
1175,377,2,2,2.7684448860636657,0.4724986822585735,11.3494764431957,-2.723213045001607,4.149428569514813,8.402565095171077,156.03509272945607,16.611055173671854,6.087897712719543,0.36649674864536735,0.9271932069836768
1176,378,19,1,0.021941484572337123,0.05520654794759238,7.5652082413205335,2.4090990200067766,0.03783515398123489,0.11058225265115673,-138.03120627467064,7.607507584284705,7.522908898356359,0.9888795791537419,0.011182598446699053
1178,379,29,1,0.020279451435821206,0.06353456719656793,7.6574851155795445,1.6200474491678765,0.03199750345453059,0.14290067609653415,-92.8218814485073,7.609705043012719,7.7052651881463685,1.0125576674251513,0.012479311900878249
1179,380,23,1,0.03882203244932947,0.06729374932827298,7.518425754274871,-0.16094269155927726,0.058398643225482924,0.22098755696870187,9.221336977322265,7.5999579561834825,7.436893552366259,0.9785440386963521,0.021688636577212646
1180,381,14,2,2.766818032269357,0.473864990155254,11.409470817018939,-1.5713547421750687,4.146993751100095,8.389417070270268,90.03846194364088,16.718324641049666,6.1006169929882175,0.36490600128729095,0.9306047421781858
1181,382,4,2,2.7640024043762823,0.46918640010213625,11.082564010265893,1.3648407628809514,4.142780349455412,8.398970527535232,-78.19316807728364,16.184399446406257,5.980728574125527,0.3695366389052852,0.9206958663021452
1182,383,23,1,0.039444455250272605,0.06033243950009208,7.449495604707263,1.7687724441176975,0.05972807581173206,0.17356883502778883,-101.34319596775738,7.465886916285541,7.433104293128983,0.9956090115582853,0.004400650043453067
1190,384,2,2,2.7559096871904107,0.4703862430760611,11.033682416756465,0.6743423341887171,4.130669979911079,8.406102055845723,-38.64336051141501,16.117905830755834,5.949459002757091,0.3691210921089056,0.9215823370587758
1194,385,1,1,0.02477174241184001,0.06493039446300554,7.5355003064745585,2.840417098247659,0.03958919614770209,0.14323452180020346,-162.74391178475716,7.552903839232545,7.51809677371657,0.9953915651176207,0.0046190782430290764
1199,386,29,1,0.031614582667184664,0.0548184676856672,7.461545205811906,0.8482334950222876,0.052078514257406915,0.13938011992300028,-48.60019930142937,7.449492316926672,7.473598094697141,1.0032358953798364,0.0032306683274789545
1205,387,23,1,0.02986535987794907,0.06245015562150932,7.487471990196363,1.2855038162507422,0.0511595767613751,0.16683326621325226,-73.65394321168948,7.441070872335088,7.533873108057637,1.0124716236835718,0.012394334942963301
1210,388,19,1,0.033622812794890065,0.06277763893231081,7.551961344272352,-0.5458200183682125,0.05472799870665537,0.15569096181803263,31.273183433293934,7.582712965055716,7.521209723488989,0.9918890188973051,0.008144009054465396
1213,389,7,1,0.024928295946008386,0.08101991702223932,7.347266728779408,3.0385305141439773,0.037904833842908166,0.14511650205953,-174.0949743834753,7.393530277787327,7.301003179771489,0.9874853967537239,0.012593403973399657
1214,390,29,1,0.032668452284840666,0.047285723474914235,7.451391598564223,-0.9067742026625395,0.052584077254155946,0.17191972593703417,51.95433477549093,7.418509109417487,7.4842740877109595,1.0088649858514007,0.008825865266045684
1217,391,11,1,0.01700730130932547,0.053001085070453174,7.646054345618955,-2.244008811903441,0.032604093168701935,0.11400452288390063,128.57223411278983,7.558297846976659,7.733810844261253,1.023221233250923,0.022954714856971887
1219,392,7,1,0.028332895736738146,0.05443864558519347,7.396729492380587,0.5276064665230685,0.04686323066528499,0.1448757027439569,-30.229623774630927,7.380234604639526,7.413224380121646,1.0044700171809418,0.004460048933262055
1221,393,29,1,0.023617160467725613,0.0556343592243518,7.452456672447469,-0.8909878445783513,0.0393240370115799,0.16646985778208978,51.04984308862765,7.447278225854595,7.457635119040343,1.0013906950796858,0.0013897287352287386
1223,394,29,1,0.03362062665219702,0.05423126001539558,7.485275876702362,-2.2485280811334944,0.053923709966492664,0.1391326943318745,128.83116916675618,7.429466357158863,7.541085396245861,1.0150238299389356,0.014911813662661094
1229,395,29,1,0.03447952273863884,0.0589833728969984,7.524231407120838,-0.014256441102987521,0.05442975631719345,0.1992239026658661,0.8168339102965977,7.487737876384809,7.560724937856866,1.0097475449430793,0.00970026804372113
1230,396,7,1,0.03028797575183238,0.060785570762864935,7.456068955763107,0.46147188436628594,0.050708789437416274,0.14973737833705889,-26.440391345385567,7.462173649385977,7.44996426214024,0.9983638296534761,0.001637509969150704
1233,397,11,1,0.02697329546808238,0.056466394400099144,7.507026045939028,1.7439436730238846,0.04312466001221484,0.13898051097709238,-99.92061217612358,7.528868095517132,7.485183996360926,0.9941977866258255,0.005819095190143495
1234,398,11,1,0.032144534394000016,0.07815217588201877,7.462075047378632,-2.4050818832416194,0.051137617329379444,0.21642562753643863,137.8010412913344,7.484036515652507,7.440113579104759,0.9941311167501808,0.005886155830498892
1236,399,19,1,0.02947103686598154,0.04537437064427674,7.305733351981098,2.154776285830011,0.048977518072288714,0.1637443071943171,-123.45958698004019,7.256793182549232,7.354673521412963,1.013488098172497,0.013397743135148587
1239,400,29,1,0.021082011765959304,0.06090819614715904,7.650359606962652,1.4822254161426134,0.031426425630093985,0.12937226925599102,-84.92526063155816,7.55947382297981,7.741245390945495,1.024045531768775,0.02375987238563961
1246,401,29,1,0.03244711722255909,0.04874456824190728,7.52298401372652,2.4107409648725593,0.05381542210644739,0.15829123085646588,-138.12528277901237,7.572819180054014,7.473148847399025,0.9868384111273236,0.013248776346344734
1249,402,29,1,0.03996996404527381,0.06511083918058888,7.411887963845912,-0.1907734504768297,0.0630259476755918,0.2077388463547204,10.93051357184447,7.42405234250366,7.399723585188161,0.9967229814401747,0.0032823967974382443
1250,403,29,1,0.02111847595522037,0.06603901083102334,7.534327876330777,-2.561724857996915,0.03632302284631179,0.14413421236996346,146.7760226359936,7.560392955272424,7.508262797389128,0.9931048348688091,0.006919019020537132
1254,404,19,1,0.03406071330987082,0.06221988079908976,7.462609963285394,-2.537950787853076,0.05278410614795159,0.1724944622569358,145.41386875238942,7.473780165229531,7.451439761341258,0.9970108294070238,0.0029936448505527343
1256,405,23,1,0.04182341781393975,0.05938102560297787,7.524114054632493,-1.0927128026994202,0.06825602973127458,0.2289032570805828,62.60783179493275,7.510162281016265,7.538065828248723,1.0037154386534353,0.003708549209893869
1270,406,29,1,0.03228649967641967,0.06954741297083442,7.551077125667326,1.861916012085248,0.0544816102851315,0.18604008708641562,-106.67992930789642,7.468366148629301,7.633788102705349,1.0221496845205438,0.021907067206842844
1271,407,29,1,0.021388238560281988,0.050163461514102906,7.530529200315567,1.6057392872560143,0.030272752197171227,0.12554094091470247,-92.0020841582133,7.530877294087635,7.530181106543498,0.9999075555852326,9.244868794984094e-05
1272,408,29,1,0.027288089994822105,0.042495371881543356,7.490535347700338,-0.7344010101910975,0.04783187019814143,0.10568179614390551,42.07807835449758,7.390663833652943,7.590406861747736,1.027026398790495,0.026666055071232767
1273,409,23,1,0.03252834440057171,0.05157127526914732,7.497143516077645,0.5644384259821366,0.05164871919426353,0.19702165644868996,-32.33993961128153,7.4694129094483,7.524874122706992,1.00742511010317,0.007397645935382598
1279,410,7,1,0.031631991238958906,0.052134156586286166,7.42943420574466,-1.970164471451694,0.05183662855528376,0.15443961820904287,112.88210916853178,7.4362752798704745,7.422593131618845,0.9981600804520152,0.001841613758561909
1280,411,19,1,0.021977347985808214,0.052602630727383214,7.581063010776023,1.0631003972220299,0.0364421808106764,0.1560426265301653,-60.91116595818217,7.560652693459682,7.601473328092367,1.005399088714655,0.005384552875323827
1283,412,1,1,0.029926082235544365,0.07003393308571189,7.477824556550719,-0.9014026206915955,0.05010830079054156,0.13339033701333555,51.64656580552446,7.584041771084909,7.371607342016529,0.971989285465395,0.02840858694421806
1284,413,29,1,0.037238263609034636,0.07245856278822221,7.473510918100407,-2.9684910827368567,0.061474074253582714,0.15365098835084928,170.08201056521156,7.481739386894073,7.465282449306743,0.9978003861486865,0.0022020356653888735
1286,414,13,1,0.03560341492862067,0.07396281345397147,7.385751522587011,0.4529095127592503,0.05503865483834785,0.16584665568418908,-25.949803589623375,7.418841394579408,7.352661650594616,0.9910795041348173,0.008960461746161096
1287,415,7,1,0.017434716115104866,0.05008205920671067,7.517526215039933,1.3706104423116356,0.02712389014065417,0.1068569810098066,-78.53019370001363,7.555622955168398,7.479429474911465,0.9899156587472628,0.01013544590034105
1291,416,13,1,0.030170218650642844,0.06564920749623304,7.570986440895198,-0.8512031788859998,0.04657128348283617,0.150752926050867,48.77034965628342,7.580653954037095,7.561318927753303,0.9974494250230884,0.002553831846713308
1292,417,8,2,2.7642756415324246,0.4734254942622471,11.510150938499153,1.4602412499315949,4.143189177178552,8.394892068859395,-83.65921143212607,16.858836709065294,6.161465167933013,0.3654739217338694,0.92938586107952
1293,418,7,1,0.04087723323816062,0.08483708586041365,7.61230554525483,2.0467347622724774,0.06381255072978878,0.25306569258411926,-117.26926367268435,7.522158296135187,7.702452794374474,1.0239684530877156,0.023684611339816045
1295,419,2,2,2.7555448903576902,0.47665039721528935,11.39915989343567,-0.9561993444509412,4.130123655387822,8.37547105620696,54.77979854403448,16.729631937317034,6.068687849554305,0.362750828726693,0.9352394551375623
1296,420,7,1,0.02640067595217017,0.05973540191423745,7.6742367276348435,-0.829597859181637,0.04461021596181639,0.14562306649077314,47.53245602239495,7.732369287879152,7.616104167390533,0.9849638427550441,0.015150056561318867
1297,421,19,1,0.04454069241579161,0.07364158034743101,7.351984978237339,-0.8643085501408168,0.07117897797251396,0.26500114687068105,49.521232096831476,7.336341507226629,7.36762844924805,1.0042646518009832,0.00425557752280971
1299,422,1,1,0.03494914851633144,0.06704140340644982,7.41586531053347,-2.663286621539439,0.05249139207442772,0.20521486158968774,152.59508304592754,7.461941985251233,7.369788635815707,0.9876502189888813,0.01242651337054777
1301,423,28,2,2.7700983368544345,0.47354748079505776,11.797345774926564,-1.5730920377233724,4.151902766121613,8.390804246118202,90.13802471128834,17.282113481445997,6.312578068407132,0.3652665558054742,0.9298307960382851
1316,424,1,1,0.02262351734997057,0.054591812547957946,7.621650092429877,-1.6876446388590667,0.03542008112716471,0.11628387224404568,96.69491512532358,7.658891678420411,7.584408506439344,0.990274941191435,0.009772578257698694
1320,425,29,1,0.02940838217129322,0.06010211142273518,7.411639688920979,-2.4255975932160228,0.047155171875880676,0.17605597218993393,138.9765048923807,7.495179866155633,7.328099511686324,0.9777082928691602,0.02254296774829226
1322,426,7,1,0.03030743135856541,0.05159329660265051,7.394217023902109,-0.1546740184842502,0.04610906383599074,0.14018470822502185,8.862168459558248,7.3170775698062345,7.4713564779979835,1.02108477144323,0.020864806604003666
1330,427,29,1,0.022646192769650894,0.04980528465927214,7.5498243963479545,2.204781914898122,0.03729314197087375,0.12487684234826499,-126.32469847119756,7.542282121093639,7.557366671602269,1.0019999981791243,0.001998000180762675
1332,428,23,1,0.03752540257807936,0.06076951252259929,7.443013373820234,2.3146575032691246,0.058162978020895505,0.22152273897551922,-132.62010595746614,7.454736645407957,7.431290102232509,0.9968548126794137,0.003150141212686457
1336,429,7,1,0.02530245607993314,0.04652683633495359,7.586154868539612,-0.3028861335716199,0.041161927813803664,0.1374852738888249,17.354097130705608,7.51710873474359,7.655201002335635,1.0183703964469466,0.018203196478986272
1337,430,11,1,0.032400756874857675,0.08156966474014239,7.5335716512243796,1.6916040027936754,0.059188971524264694,0.19612414403212328,-96.92176997683525,7.550376887047832,7.516766415400925,0.9955485041144684,0.004461425895039348
1338,431,23,1,0.02598684509103474,0.05384957833113322,7.455567138494107,0.911943921319376,0.04257351115778373,0.11466268535690062,-52.25053784169295,7.465562528223322,7.445571748764892,0.9973222674938619,0.0026813224382642984
1339,432,19,1,0.023413153477949058,0.05731494046522581,7.5116835666486725,-2.7533962442567352,0.039194040300352874,0.11899882545286777,157.7579841207572,7.4772634846506305,7.546103648646715,1.0092065986623848,0.009164412130155397
1341,433,17,1,0.0405736019888987,0.05638246400610639,7.456385456535427,1.464738211594229,0.06429675623568396,0.18197358384480894,-83.92331761427185,7.490468402135752,7.422302510935101,0.9908996490551625,0.009141948414282284
1342,434,17,1,0.0367070638937067,0.05804770670909574,7.440580459847369,-0.3513118107827476,0.058198704639811104,0.20524769832431944,20.128684062791287,7.344119862385198,7.537041057309539,1.0262687971519142,0.025928245244497803
1345,435,2,2,2.763468149571714,0.47265291692677996,11.401499770916274,1.1261066591652065,4.141980800383044,8.385261462908389,-64.51471523845237,16.689950607087468,6.11304893474508,0.3662712418183637,0.9276763482750464
1351,436,11,1,0.018953034441380086,0.04345778127765042,7.719353349240241,-2.6814668186152915,0.03110959315072684,0.0978628807011513,153.6367316103037,7.75352493660966,7.6851817618708225,0.9911855349279729,0.008853484436693617
1353,437,28,2,2.7649539204804587,0.4689930885206353,11.069278306150393,-0.09949906303291084,4.144204286282387,8.398584756683238,5.694422366308476,16.16287945986251,5.97567715243828,0.3697161243624787,0.9203131428870065
1355,438,29,1,0.042570156177208086,0.062460539155005004,7.362972931872919,1.273667446439981,0.06902626372251912,0.23485919030488936,-72.97576916426831,7.358217136595655,7.367728727150185,1.0012926488003766,0.001291813869552142
1356,439,11,1,0.036013917759075,0.08209917978277141,7.44052411417824,2.7539964722674286,0.0640640799543221,0.1830725661778908,-157.79237464564764,7.504544052898462,7.376504175458018,0.982938353544478,0.017208448689314586
1361,440,29,1,0.04541308662687957,0.07786545973613304,7.402550780729316,2.3887326118031766,0.06969588556545503,0.2754776029259817,-136.86429702497648,7.39841928901201,7.40668227244662,1.0011168579546283,0.0011162346168728922
1363,441,23,1,0.02027101741655943,0.06481762025734501,7.645997788142991,-0.7144516916736904,0.03570218377261673,0.10353196670511061,40.935066598709476,7.339801155347697,7.9521944209382855,1.0834345853013205,0.08009330927877793
1364,442,17,1,0.03346035617278076,0.06653507221317721,7.444403855588798,0.29574048507192874,0.057453715126832915,0.15076752691538103,-16.94468162973998,7.498781583945079,7.3900261272325185,0.9854969163329939,0.014609021598272601
1365,443,14,2,2.766413238788263,0.46659954702535944,10.956084960450482,-1.60977819224551,4.1463881098559074,8.388591986576321,92.22703211616552,15.973186442451787,5.938983478449174,0.3718095634735217,0.915856622162415
1366,444,17,1,0.024147699048117668,0.05608787715970302,7.497709116589787,1.1994163039272372,0.04148400730911865,0.12872319035439722,-68.72149209082178,7.426321073530005,7.5690971596495675,1.0192256818289835,0.019042628074707444
1369,445,23,1,0.02348920684274455,0.047347633489877625,7.529205251424568,1.480851939232913,0.036089587265884286,0.131914380762193,-84.84656620009851,7.6093376165924065,7.4490728862567295,0.9789384124596845,0.021285743313393408
1370,446,8,2,2.758463484577112,0.4769033584144333,11.465538498563566,1.1262032812988327,4.134491734635109,8.368692006846787,-64.52028627591613,16.825906856558227,6.105170140568902,0.3628434528145086,0.9350399649639177
1380,447,11,1,0.0315838024808181,0.0647263465412584,7.513761695821256,0.6529208678134992,0.05197511895864292,0.1799788632255968,-37.409610085131746,7.545945706329612,7.481577685312902,0.9914698536774896,0.008566683855905106
1381,448,13,1,0.0320760660460765,0.06330046772349242,7.440391962014241,0.23881833098927274,0.05041325161170528,0.18191640485012078,-13.683282440441898,7.449582272594209,7.43120165143427,0.997532664183392,0.0024703834493906367
1384,449,7,1,0.025383067547977912,0.06968119105688651,7.4494471348744025,0.9851209086685891,0.04002461199952218,0.15137806433421871,-56.44327037766054,7.469937150939287,7.428957118809518,0.9945140057671549,0.005501083689542733
1385,450,11,1,0.04645703828117974,0.08103864990760105,7.481279469423985,-1.0965433064600367,0.0758284764764351,0.2419218312418827,62.827303488767825,7.4942910595086785,7.468267879339294,0.9965275994803582,0.0034784397877049606
1387,451,11,1,0.035892144768851844,0.052479822275761735,7.4768515195215945,-2.700611175766074,0.05656407469810689,0.16809586056213444,154.73362246749247,7.560323831157614,7.393379207885578,0.9779183237384589,0.022328198284552604
1388,452,23,1,0.021459653102352264,0.046746357652871044,7.530444161056853,2.3591548267921456,0.035637777030218344,0.09029969323602002,-135.1696147936142,7.510211145668142,7.550677176445565,1.005388134899611,0.005373657902768852
1390,453,7,1,0.03615802198997551,0.07472975635929795,7.420108634003089,1.9688439771789785,0.0574579325008439,0.23685432307003326,-112.80645042040314,7.3983908287087,7.44182643929748,1.0058709537782504,0.005853770171198548
1392,454,29,1,0.03316115444023573,0.056378985775019444,7.528258197057132,2.179251052940248,0.053979618979900466,0.17381261555869978,-124.8618878415322,7.518392983875405,7.538123410238863,1.0026242877175713,0.002620848786930707
1393,455,17,1,0.04446209041612139,0.06656975059360884,7.577179848360418,0.48050460710617793,0.0707078068968569,0.2441978224313979,-27.53088604471873,7.603519635290102,7.5508400614307325,0.9930716856947579,0.006952398506255373
1396,456,26,2,2.7728446224128653,0.47604891501138835,11.628185962538403,-0.8223623521353104,4.156012430521739,8.418368205767125,47.1113824832993,17.063569741975147,6.192802183101659,0.36292535950832217,0.9348635800884997
1397,457,11,1,0.032962026427425774,0.05459171009038486,7.436934350221824,1.9465326430610146,0.05333052649230876,0.17400552576977077,-111.52810514140116,7.35636462285875,7.517504077584898,1.021904767230465,0.02166745693019897
1400,458,28,2,2.7567970469924705,0.4730368921951066,11.264173546617275,-1.9021912539695658,4.1319976732789465,8.382523476147652,108.98113370879926,16.488059183428938,6.040287909805612,0.36634317251094706,0.9275222217044833
1401,459,19,1,0.04739211197182151,0.05691537357735812,7.498672514850602,0.31178488367867496,0.07771534259234196,0.25107268733355564,-17.863957980109678,7.481171873742166,7.516173155959039,1.0046785828219937,0.004667663796165889
1403,460,7,1,0.03383219429662525,0.06434201079544469,7.520395247194565,-0.13820163079099573,0.05351602240733931,0.16950206102158166,7.918370167315812,7.520834003784855,7.519956490604275,0.9998833223575818,0.0001166844496513898
1404,461,7,1,0.04099679015932458,0.0727078293531163,7.369140031333982,-2.0894631778378954,0.06307719853340413,0.2072895490975046,119.71742153927988,7.301744814913832,7.436535247754133,1.0184600306169276,0.01829120253749622
1407,462,19,1,0.038750312088338124,0.06137032175475726,7.400001891545274,1.8041375302596458,0.06759800926394166,0.26310690289216154,-103.36946616319615,7.3728836421652915,7.427120140925256,1.0073562124932758,0.007329254715722605
1410,463,11,1,0.027822969490946547,0.0659798414547328,7.405335281101308,-0.42045773561967525,0.04704403610666416,0.14329970798808006,24.090453720089204,7.509626393041523,7.301044169161096,0.9722246869599663,0.028166479431760028
1411,464,17,1,0.036547920062908704,0.07893166022545248,7.511458084645388,2.6337808190845973,0.0576709091982279,0.24533718907285074,-150.90452509509387,7.51550089033331,7.507415278957468,0.9989241420506992,0.0010764369959502433
1413,465,23,1,0.021183184387990182,0.058999569216700014,7.4569974163125945,-0.74522858865407,0.03602824051326775,0.14549831678600147,42.698452903685975,7.442828948356341,7.471165884268848,1.003807280284033,0.003800046363234516
1414,466,7,1,0.027175837867602807,0.05932629669653196,7.510624626525591,1.07139585795259,0.04341470740590924,0.1381570992280584,-61.38646084612843,7.608999646658491,7.412249606392692,0.9741424563802941,0.026196228682622332
1419,467,19,1,0.03826354166074343,0.047178118117661386,7.407188973056339,2.3786859383116266,0.05871799402991064,0.17053683955394297,-136.28866505269494,7.429148496490649,7.385229449622031,0.9940882798493845,0.005929246172653855
1420,468,29,1,0.025051934410432394,0.05609176477044164,7.517182518738914,3.1139764807773815,0.03941162126556526,0.13058556654479064,-178.41770984940834,7.481110051088849,7.553254986388976,1.0096436136893383,0.009597337183217678
1421,469,23,1,0.030879645162285734,0.051860448954800444,7.423104258720665,1.7946531998866229,0.051633766561434286,0.18959161580164377,-102.82605405170688,7.443934342992416,7.402274174448911,0.9944034744768103,0.0056122300174570846
1422,470,7,1,0.032070063043267795,0.05505110339506218,7.5145291903203155,-2.1018400634556254,0.052770521889154536,0.14567596658974108,120.42656485332759,7.5974831073044,7.431575273336233,0.9781627900154647,0.022078273936559728
1425,471,13,1,0.03720996727020006,0.06633655988050907,7.382317761887511,-2.1044777076610823,0.06301603148318007,0.1823799444996619,120.57769074026812,7.40595507362312,7.358680450151902,0.9936166742842406,0.00640376437265827
1426,472,1,1,0.03715730650808124,0.0623352204063782,7.458170187839689,1.874434834065296,0.0616398611820876,0.18068147086945144,-107.39720497576867,7.400596280060725,7.515744095618654,1.0155592618757179,0.015439150979106638
1430,473,19,1,0.022974160152606227,0.06186401351304047,7.511711027186371,0.6646224961429472,0.039545346855176675,0.15184720932256793,-38.08006399923513,7.488314499595619,7.535107554777126,1.006248810087241,0.006229347083793987
1431,474,29,1,0.0342426581419173,0.07573858156697282,7.2975460064640325,-2.6710723952709956,0.05195754388951344,0.21084031275961612,153.04117502030104,7.338475776752782,7.256616236175285,0.9888451576229472,0.01121740657818223
1432,475,17,1,0.02169939768642555,0.06725656972090091,7.618199788347857,-1.0618993869982167,0.036757563278891445,0.1161850607933223,60.84235314161016,7.654131921099054,7.582267655596662,0.990611049529432,0.009433234556582463
1438,476,13,1,0.021762070744671215,0.08347354711228201,7.644114696977182,-0.2830203163148888,0.03770374172597994,0.1691286612744628,16.215869643093416,7.765247632218606,7.522981761735756,0.968801269198722,0.031693123414102166
1446,477,13,1,0.03479330880634272,0.061248957208113554,7.474985109975333,2.445234350031554,0.054092625616301175,0.18782674865551768,-140.10160817439495,7.494765236145768,7.455204983804898,0.9947216155417279,0.005292351992524617
1448,478,22,2,2.7645202644499967,0.4726880630829457,11.45062602112559,1.2756346238710385,4.143555344754854,8.399990041994734,-73.08202916499869,16.76217116983114,6.139080872420039,0.36624616287592077,0.9277300889761186
1449,479,17,1,0.029613353777230823,0.059117626906375856,7.389831995249449,-0.6060639009206457,0.04924743787530375,0.17301648134122102,34.72490364506588,7.414007316786655,7.365656673712243,0.9934784737850288,0.00654286093452391
1454,480,23,1,0.030819187876922866,0.05030220059018965,7.412183903257733,0.2129619620098409,0.04859634120557929,0.14453215496008884,-12.201821618077723,7.39137680360397,7.432991002911497,1.0056301011859166,0.00561429665678385
1459,481,11,1,0.03255886556534085,0.050872388942457505,7.4487944512535424,0.8186540135244676,0.05153350850512108,0.15112161033155042,-46.90541985145949,7.524959896760093,7.372629005746989,0.9797565843402448,0.020450408721839272
1461,482,11,1,0.025728084331354564,0.07877148301952354,7.48899881648481,-1.8127833953292178,0.04363854329086048,0.19350157357337106,103.86483772600093,7.560903148605704,7.4170944843639175,0.9809799621268385,0.019202655490508917
1464,483,26,2,2.7645168367479065,0.473075352421681,11.414619763691494,-0.17584802049812331,4.1435501658659035,8.39456325115499,10.081800360729082,16.71414173915609,6.115097788226896,0.3658637029445014,0.9285498921868124
1467,484,17,1,0.025927039452930043,0.06136844509565964,7.483192085041066,1.22991240154522,0.04287035723167605,0.15926936340338457,-70.46878977528665,7.512649419667341,7.453734750414788,0.9921579371056075,0.007872932911921813
1475,485,8,2,2.7691819922352683,0.4750335148059233,11.409166258858466,-0.5821056742024945,4.150531607842613,8.417652698037852,33.345714636850296,16.725851885820944,6.092480631895987,0.3642553260357868,0.9320024805203311
1480,486,11,1,0.022630727581088642,0.08543165648976135,7.45761943165079,2.8844093229568184,0.037758477463425505,0.13580702561756333,-165.26448059180547,7.526410704401125,7.3888281589004565,0.9817200321767963,0.018448587617216874
1481,487,1,1,0.03444548865329319,0.0680633794127121,7.599880855720546,-2.015518668511702,0.054798997649823336,0.17972003091392408,115.48071324282442,7.5234050042973,7.6763567071437935,1.020330116849901,0.02012553956439523
1483,488,19,1,0.048097461769669635,0.0605237849293616,7.437970550237305,0.9536850400523424,0.0759317861402754,0.23183184379080035,-54.642127752254524,7.5030572236496935,7.372883876824915,0.9826506258789456,0.017501191480332717
1484,489,13,1,0.040334161450049213,0.07583208234091995,7.437759938300029,-0.07302252351034273,0.06528241791576565,0.20645273014983312,4.183882422084471,7.416816726129772,7.458703150470284,1.0056474935120001,0.005631591324267112
1485,490,29,1,0.03901385776770521,0.05436217937056663,7.574443980549741,-3.1232597199779795,0.060059664692691105,0.18995355157787994,178.94960027400828,7.572265802130016,7.576622158969467,1.0005753042686676,0.0005751388287559459
1490,491,19,1,0.02235205474977498,0.05499196181451594,7.6011974734939916,1.2260479658466046,0.03803226044654878,0.15075326995604524,-70.24737392038027,7.6549405464931235,7.547454400494859,0.985958591664372,0.01414068590811881
1491,492,13,1,0.02842159354871216,0.06473543738726277,7.315556749924557,-1.0582597352686587,0.045189011516230025,0.1920369283375378,60.633816457567455,7.314469389311582,7.316644110537533,1.0002973177014218,0.0002972735090837084
1493,493,22,2,2.764252029899007,0.4720893605077116,11.24539502712441,-0.34378754004119527,4.143153816209673,8.386131300603012,19.69112599693174,16.456324068600747,6.0344659856480725,0.36669586479291866,0.9267667394355354
1502,494,28,2,2.76702744665746,0.4716289339364928,11.35312957965668,-1.193612295583047,4.147307466588103,8.414485417325807,68.39541549291447,16.60357488111541,6.10268427819795,0.3675524290337635,0.9249335638460147
1507,495,13,1,0.025192538815212287,0.06425361561862823,7.540257127087426,0.6853861679577202,0.04199237616775976,0.11949816677743409,-39.26973476318151,7.700685693593917,7.379828560580934,0.9583339528738462,0.04255254530516527
1509,496,23,1,0.023022157812572008,0.045087283814130734,7.469999380729978,-2.761988992100908,0.0384746569643592,0.12969370825561016,158.25031230669055,7.489866414912126,7.45013234654783,0.9946949563365794,0.005319152832434753
1514,497,17,1,0.034758124532166985,0.059246487922406575,7.3157292792296085,1.4240152912342185,0.05787127014510279,0.172502950629892,-81.59006615358591,7.322811638154002,7.308646920305212,0.9980656722378345,0.001936200385244694
1516,498,7,1,0.05280430710651463,0.05954689313592943,7.402508872544775,0.5872239998346442,0.07927113687256679,0.25316760297733065,-33.6454568376894,7.417232317089984,7.3877854279995665,0.9960299357183987,0.003977960661368901
1518,499,13,1,0.03128588475034954,0.06509775778116202,7.400401233747148,-0.06356154192148807,0.0524624170223383,0.17954745125808996,3.6418080994133604,7.415535029758402,7.385267437735893,0.9959183535778543,0.004089993375559678
1521,500,19,1,0.022282138639561404,0.06585227878053752,7.600368762531542,0.33074177812661004,0.038387822700944665,0.15663279859606002,-18.95010799813508,7.669606542568441,7.531130982494645,0.9819448938736012,0.018219584391280543
1523,501,17,1,0.02988355827262004,0.06350621394311666,7.430161905551498,2.084511349040923,0.04676298310365991,0.13078337010726473,-119.43370264799299,7.361093747588194,7.499230063514802,1.018765732466302,0.01859129285236682
1524,502,19,1,0.04547076971425219,0.06677173635399207,7.472009731185187,-0.6986378498199233,0.0675376865230853,0.22845602307196639,40.02900019224984,7.4771647154166265,7.466854746953748,0.9986211393147966,0.0013798119694422432
1529,503,22,2,2.7638107640753296,0.470432609383041,11.141399472344236,2.4778737104004263,4.142493694403623,8.4215007871517,-141.978151793522,16.28132957411477,6.0014693705737026,0.36861052061222754,0.922672257561384
1533,504,29,1,0.033651454425005646,0.05793638731824936,7.450836909336595,1.7404670536420142,0.05290856261805449,0.1655106389656966,-99.72141656371365,7.394104256873008,7.507569561800182,1.0153453753132713,0.015228531547240185
1535,505,1,1,0.020510821036204274,0.05757864858169036,7.553965673421883,-0.8983541305385354,0.03726794559750852,0.09475175000920937,51.47190018828166,7.306670726561604,7.801260620282162,1.0676901850691858,0.06547420455731465
1536,506,1,1,0.04039884406184614,0.07119780747761732,7.489673088788432,-0.471968756813396,0.06296476225237027,0.22982991843396008,27.041817842758203,7.539259346285752,7.440086831291113,0.9868458544215625,0.013241234139190039
1537,507,13,1,0.03774086144668902,0.05719164459711724,7.408250114740032,0.18548569402596896,0.06195166509012938,0.16508870242743096,-10.627547425584048,7.431159909702335,7.385340319777733,0.9938341267741019,0.006184941006977505
