net,local_idx,best_k,gcd_k_n,phase_mae_deg,radius_cv,mean_radius,phi,mean_abs_deg,max_abs_deg,gauge_deg,rho_even,rho_odd,q_odd_over_even,radius_parity_separation
465,167,5,1,0.10392459153094082,0.04765734644691539,4.351881535639194,2.2106927564930188,0.15977425427496889,0.5148334723497173,-126.66336477934664,4.386132664167859,4.317630407110529,0.9843820827361301,0.015740836807330315
470,168,11,1,0.18301333719167442,0.03456891832860409,4.389598790482751,0.7855746568447521,0.26762452172768064,0.7139776948932426,-45.01011273722537,4.378341275711857,4.400856305253643,1.0051423651387534,0.005129177088029515
472,169,7,1,0.1106607177834641,0.033761151641286465,4.438627508773827,1.5302235304739824,0.16709840376208213,0.607532015651891,-87.6753499305605,4.369625735301864,4.50762928224579,1.0315824638776283,0.031091490932982024
473,170,7,1,0.6367176230376365,0.1187886125157158,4.44996518636595,-0.5264010873675616,1.0788447605516671,2.0654988506333725,30.160630264605494,4.418238357581303,4.481692015150597,1.0143617551688702,0.014259360447067528
474,171,5,1,0.11435056137387219,0.01987222270437707,4.29791338210299,2.969538991768709,0.16452713300794922,0.674354610854685,-170.14205124753784,4.302115109663306,4.293711654542672,0.9980466689276263,0.001955240688569242
475,172,1,1,0.14463609548152814,0.028481593925370776,4.413089136361826,-2.0386631775839303,0.24688734669589385,0.5906971832297163,116.80679651801661,4.401258691523956,4.424919581199696,1.0053759370521227,0.005361525440486981
483,173,11,1,0.18241206070716431,0.05928106241300492,4.3149859300980395,0.3378826838718813,0.30741790908693034,0.800335262630441,-19.35925261445261,4.314559040147605,4.315412820048473,1.0001978834668672,0.00019786388987095925
484,174,11,1,0.0876073241602052,0.03512354956174591,4.406848011208847,2.6104095000234473,0.16776024843753762,0.3794434139078068,-149.56544698610801,4.381645978881175,4.43205004353652,1.0115034543863848,0.011437668040091772
487,175,7,1,0.15821132874071817,0.036362807019363425,4.251248535328224,1.6047777987141836,0.21096394314602884,0.7461821304254984,-91.94699526900875,4.17851539989513,4.323981670761317,1.034812907682436,0.034217305729681444
488,176,5,1,0.19236206106831885,0.07709156578361648,4.478770820591389,-3.0106244480247164,0.3148040384183178,0.9774346757684546,172.49607370404806,4.592335789050583,4.365205852132196,0.9505415223642991,0.05071256065930967
493,177,1,1,0.32899529827016405,0.057030429691660486,4.335167701453998,-0.012003207628851351,0.4729034232733355,1.3128078715804419,0.6877291131507104,4.329062603699191,4.341272799208807,1.0028205171944573,0.0028165451374628143
498,178,1,1,0.1319833258057623,0.05714025741012112,4.444500649219003,-2.60786006954051,0.22437130102777117,0.733206648688336,149.41937534875476,4.391221042158836,4.497780256279168,1.0242664199996512,0.023975519980868228
506,179,11,1,0.08329517963855192,0.07142833351622488,4.451456735307728,2.988546157262919,0.15239922405020948,0.4449232469006318,-171.23108162586666,4.589508720080129,4.3134047505353275,0.9398401906642458,0.062025531407465154
507,180,5,1,0.1361871848285561,0.03673043715002085,4.476264736454286,-3.001833311648235,0.1705914577869127,0.672750298393119,171.99237955990478,4.532793877663565,4.419735595245007,0.975057704923297,0.025257282371576758
512,181,1,1,0.24283797693247106,0.13779658187469795,4.433447232694454,-1.1713894820176307,0.342129551007312,1.470639849057843,67.11567235533879,4.489877190233914,4.377017275154993,0.9748634739220917,0.025456469684951948
513,182,7,1,0.3144188133221624,0.08869135222555288,4.2387429921806765,-0.9820259678709784,0.39348849803425645,1.3546005614854364,56.265942464851875,4.222923904348024,4.25456208001333,1.0074920070505489,0.007464046705277991
515,183,11,1,0.2998437105009592,0.07844237936494,4.291078113055472,-3.1394282813215737,0.4817221795019388,1.1120070573236502,179.87599483097156,4.298728360889312,4.283427865221632,0.9964406925994936,0.003565653028111705
516,184,5,1,0.2339827227429487,0.07464113542479363,4.38824735024919,0.04008414072540065,0.3917334898925227,0.9555773201384353,-2.296654378972847,4.426754873780038,4.349739826718343,0.9826023691716339,0.017550297627895083
517,185,7,1,0.14191299302483437,0.0594980739054058,4.632716969546306,-2.070633548794808,0.2705718002848751,0.7801801085167871,118.63856356759253,4.709015600378854,4.556418338713757,0.9675946578616517,0.032939042611109706
520,186,5,1,0.13934987463670287,0.05094754678377169,4.316679603861213,-0.41282928861759777,0.2283667214138952,0.6525965270096845,23.6533764189281,4.335287712234005,4.298071495488421,0.9914155139829448,0.008621491553900512
521,187,5,1,0.09802800003174286,0.04405659017895998,4.443381615962491,0.8056378074025254,0.17517561568858314,0.4043956164795476,-46.15964612182723,4.492643536108949,4.394119695816034,0.9780699627065792,0.02217316647730107
523,188,11,1,0.11070044258838777,0.034589375343789724,4.420263268027759,1.2926159368616363,0.18411960986435527,0.5484196840173408,-74.06143752385996,4.380975664005984,4.459550872049533,1.017935549993834,0.01777613759159829
539,189,5,1,0.17113979815278116,0.060201253971391096,4.340145427812395,-3.0148278426974255,0.24743206112894758,0.7268006835386028,172.7369111497377,4.31411305060121,4.366177805023579,1.0120684724326159,0.01199608522072298
541,190,5,1,0.29601862726462025,0.11769964123474656,4.409180262348628,1.592980311140421,0.4788299222732142,1.0918039665157482,-91.27105283953006,4.440164861800761,4.378195662896497,0.9860434914393851,0.014054585028749789
543,191,11,1,0.15606423036048966,0.06421964299310338,4.547256592522587,2.047875020633348,0.2899040445221762,0.6589673630994215,-117.33459662289032,4.511591181209362,4.582922003835814,1.0158105687686292,0.015686562034732513
545,192,1,1,0.26577522355186317,0.07269498471014645,4.266944926646645,-0.15480559274169417,0.43115899018395265,1.0182113107224449,8.869710169329862,4.29136044375276,4.24252940954053,0.988621083021978,0.011444027296271227
548,193,5,1,0.12985588364983594,0.07395712314546926,4.479622610166925,1.3338771165809555,0.24238549941600582,0.724446172402797,-76.42552889698621,4.559175390703843,4.400069829630005,0.9651021188177462,0.035517626130543524
551,194,11,1,0.14511227942080707,0.06884643421108022,4.324942274940174,1.9500549481985807,0.22991462464152243,0.7380782865171901,-111.72991876208505,4.270042221243344,4.379842328637002,1.0257140566075449,0.02538764691262317
553,195,7,1,0.10815884721439968,0.05968006016987195,4.485020526092597,-0.17604978086093645,0.17228537749535577,0.5583736017107929,10.086909524192137,4.500947911582774,4.469093140602419,0.9929226528264458,0.0071024805338198585
559,196,7,1,0.17984683199448978,0.07440573312185268,4.458967584140129,-0.38001972072338575,0.2755565918342052,0.7793883928157701,21.773526841208444,4.4759327896844185,4.4420023785958405,0.9924193653741235,0.007609476958133404
560,197,1,1,0.15677697520299466,0.05408120624133611,4.4825036607378514,1.21165011140138,0.25974338477655823,0.6350386159597269,-69.4224367550202,4.440422470563503,4.524584850912201,1.01895368760667,0.018775752730750623
566,198,5,1,0.21904364961699,0.07270716079643293,4.275582267511286,0.43319354466467785,0.3669299375692239,0.7517508703892994,-24.820164457870344,4.306680396376884,4.244484138645688,0.9855581905303396,0.014546850894158908
568,199,1,1,0.17047365833639594,0.05905270250581522,4.377053707551571,-3.0775141668561026,0.2753359239090286,0.8776699525414875,176.32857245193264,4.357031482483005,4.397075932620137,1.0091907644684521,0.00914872259119068
569,200,1,1,0.09080013152010934,0.04097445619340068,4.292011434913909,1.1278212592577854,0.17481192476211194,0.5126162554309768,-64.61939802956788,4.225547058520637,4.358475811307179,1.0314583534263326,0.03097120191833984
577,201,5,1,0.17924025456125378,0.058468174796657155,4.262615276229237,-1.2804901350318112,0.3000575748782351,0.6891822393392766,73.36667898654906,4.271633027450648,4.253597525007826,0.9957778436661291,0.004231088492409556
582,202,5,1,0.1979803316074993,0.0874920026723872,4.422024658615143,1.2716405827296706,0.32629923012650136,0.9978347797176229,-72.85963726459867,4.397306027229063,4.446743290001223,1.0112426250222373,0.01117977998513517
595,203,1,1,0.1766396956639089,0.0574754481171694,4.394192058683148,-1.9566333978084556,0.2860547791402988,0.7973016457905762,112.10683679629183,4.4252156492720625,4.363168468094234,0.9859787214690804,0.01412027065481119
599,204,11,1,0.15182797363825878,0.061334281073735175,4.450286390075186,1.967065745820709,0.26359920038185686,0.6928434653414495,-112.70456610633221,4.487014886951801,4.413557893198571,0.9836289837221529,0.016506127317345316
601,205,7,1,0.2069171409571615,0.12088081738702662,4.626233879465149,-2.3189934145088116,0.3572108109515316,1.433217011221873,132.86853790096077,5.0678978934082535,4.184569865522046,0.8257012973692425,0.19093890427959329
602,206,1,1,0.12243279919518807,0.03852156785174676,4.37701701408668,-1.101123023432559,0.22048136548793332,0.6569616515749492,63.08970241685432,4.419615417041477,4.334418611131883,0.9807230272613572,0.01946458184544466
606,207,1,1,0.49311800044923804,0.166804299867234,4.5486841669204185,0.5842407154174195,0.9072824523696315,1.9485589300673516,-33.47456309605624,4.594574706713851,4.5027936271269855,0.9800240315055169,0.02017750105719111
609,208,11,1,0.08289140046848026,0.035127148693303016,4.396590442419707,-2.360232126710615,0.15175083653392357,0.5041556097065681,135.23133963580068,4.402521991576295,4.39065889326312,0.9973053857911729,0.002698249579655266
612,209,5,1,0.1767932579380714,0.05203762467313423,4.233869078016785,-2.4245233273565043,0.26465731970218925,0.6957735719201019,138.91495364082408,4.156038756345658,4.311699399687913,1.037454088488608,0.036765577884890384
613,210,11,1,0.30076135594162867,0.07942141790463944,4.354286264206023,2.809151397008391,0.5028212951420916,1.0789736107036163,-160.95251202954634,4.355166160007532,4.353406368404516,0.9995959300889193,0.0004041515638239179
616,211,7,1,0.10295346748163438,0.027043713289791466,4.394600498527979,0.10194698562028709,0.15105204809267161,0.5823343365147317,-5.841132075169863,4.3909680448583,4.398232952197658,1.0016545115485103,0.0016531439756107633
628,212,7,1,0.3584680463017062,0.0951708536955387,4.321949630726405,-1.6669448193808059,0.6546659569411051,1.3424012813528428,95.50891400854414,4.341187976380449,4.3027112850723634,0.9911368290160597,0.008902623722067463
632,213,7,1,0.3394871289848815,0.0666139589783053,4.2822467812956795,-0.6969680062040409,0.4883563160923366,1.3313218998608127,39.93332957942348,4.268361073694302,4.296132488897058,1.0065063415965227,0.006485243990154479
635,214,11,1,0.46320141945989307,0.12704462236785832,4.420975977832346,-2.130765799815772,0.4850295802844508,2.1217849392586117,122.08388770305612,4.429866663344206,4.412085292320486,0.9959860256808958,0.004022046514814581
638,215,1,1,0.12053934364891489,0.06523527570412094,4.426289248784792,-1.402911546657178,0.2023886033160372,0.6469042620209087,80.3809105276802,4.435996875754575,4.416581621815008,0.9956232489599615,0.004386350021046862
640,216,5,1,0.10676659921232304,0.05017224620523097,4.272085784281658,1.8729750932038647,0.18071868123573645,0.46532592581368987,-107.3135682362141,4.242634302558146,4.30153726600517,1.0138835825212433,0.013787870005734842
642,217,5,1,0.24905293907139392,0.0856591089808833,4.442998890624534,-0.7385527697489194,0.30853232676667786,1.05862286257365,42.31595697166032,4.3886003364905095,4.497397444758558,1.0247908444438238,0.024487313849577766
648,218,5,1,0.12696252649591294,0.07728361224402057,4.443698428805194,3.0587688257494676,0.18155633768007817,0.6619784018375318,-175.25454434921127,4.380932287966476,4.506464569643912,1.0286542391952158,0.02824950515626878
654,219,5,1,0.17872275288252057,0.05352012693153613,4.250543177454581,-2.3291638896912317,0.2590101557144278,0.6416715302567613,133.45126080437063,4.255003662592157,4.246082692317006,0.9979034165461291,0.002098783591346316
655,220,7,1,0.324147517473912,0.07026329829072032,4.389575277137805,-0.6203488212291913,0.4388711023864349,1.3828369083791225,35.54337236363792,4.373488097545007,4.405662456730603,1.0073566815475403,0.007329720338359339
658,221,1,1,0.1015766316214838,0.04918168883676197,4.295257430277449,2.381702501757065,0.1524788758303908,0.4853189089548255,-136.46150138839377,4.334966317706915,4.255548542847983,0.9816797250454896,0.018489642622840897
667,222,11,1,0.1961215245369638,0.06845492532407653,4.36722046930378,-2.164866319543851,0.27059298495168377,0.9245626017566628,124.03770371097855,4.28619208068713,4.44824885792043,1.0378090328624099,0.03710753289703637
669,223,11,1,0.20498324826764514,0.07238665940314148,4.44916335695851,0.5506238046142723,0.34007598572967246,1.02754055227145,-31.54841942307499,4.561503113357319,4.3368236005597005,0.9507444131431817,0.05049927250844117
670,224,5,1,0.20821567047248313,0.05756562643957735,4.335918285539404,-1.6202487606273337,0.27460357982220257,0.9792171366610031,92.83341510563298,4.40728390980751,4.2645526612713,0.9676146916202538,0.03291834373637267
671,225,1,1,0.36735090912190543,0.08030989924561517,4.3039342945518575,0.01074128612021458,0.5887803260537977,1.4185659013243255,-0.6154381503574651,4.297773839496005,4.310094749607709,1.0028668121152573,0.0028627086912780403
673,226,1,1,0.13394278173886745,0.04335270879971138,4.394758716922133,2.975922672740413,0.19276520862396693,0.7864721777304853,-170.50780926614559,4.3827868067849876,4.406730627059278,1.0054631496647801,0.005448267314902639
676,227,1,1,0.13418696203235533,0.05501340554445724,4.377436972570316,-3.004396843830537,0.20953781682728187,0.5377461515392685,172.1392588276658,4.37464086622877,4.380233078911864,1.0012783249766317,0.0012775084411576776
677,228,5,1,0.1055394321837205,0.04242544131536977,4.323488992737427,-2.0023163571353964,0.198095610254517,0.7116794220246246,114.72427662713092,4.318821281567896,4.328156703906958,1.002161567180125,0.0021592335159738053
679,229,5,1,0.1684394758694817,0.06542036864986994,4.508776162127241,-0.7939522145731885,0.2546670407386711,0.9977122288122526,45.49011088176763,4.492808985283067,4.524743338971414,1.0071078814596732,0.007082709928381122
681,230,1,1,0.10053572349469081,0.040418014658256875,4.455276027641224,1.7134274716599454,0.175703079398272,0.501538032935605,-98.17216284177674,4.444210275671957,4.466341779610491,1.0049798507644168,0.004967482104638677
682,231,1,1,0.13567738365449283,0.05131155524748114,4.274642749895373,0.16196315164470565,0.1869828500558246,0.712423780700103,-9.27980510414229,4.280107076403548,4.269178423387198,0.9974466402776231,0.00255662371238316
684,232,11,1,0.3980075501470111,0.09439317463272352,4.273291838844535,2.0365784975497787,0.6727470652034694,1.3754640297141092,-116.68736934255925,4.251474971167734,4.295108706521334,1.010263199395389,0.010210801648735108
687,233,7,1,0.18333547926644603,0.06906768342984616,4.372008993435249,2.6869578550522126,0.3229640256829194,0.8255901887329868,-153.9513433760344,4.386248353512816,4.357769633357683,0.9935072713946248,0.006513875016701614
692,234,7,1,0.16124836807991533,0.0435409752614364,4.4609196252059995,1.3521350871674587,0.24083922094048776,0.7408233863647011,-77.47163344057887,4.452001102473811,4.469838147938189,1.0040065231462918,0.003998513078691583
693,235,1,1,0.09926938017096547,0.0339133746994122,4.493427392138099,0.7815492055570253,0.18281798656745785,0.739422334146629,-44.779471025798536,4.5055350580220805,4.4813197262541165,0.9946254259580449,0.005389055982151245
698,236,1,1,0.12057315224961061,0.04175079214782125,4.391704393229053,0.927699501129597,0.2307033083912185,0.5338319672716455,-53.1532655702378,4.449804690404508,4.333604096053598,0.9738863607651178,0.02645911107543193
700,237,5,1,0.29826083396406466,0.10823451966666871,4.297093563677153,-1.3933523361659903,0.542242999227087,1.1060722577398587,79.83320055815926,4.332160592329018,4.2620265350252895,0.9838108362307909,0.016321277687915296
701,238,7,1,0.11331780796750203,0.06601543720759034,4.286747797616522,0.43236251034065004,0.20292895070034625,0.5511662128953695,-24.772547420766628,4.325913364415258,4.247582230817787,0.9818925792084005,0.01827285795563345
704,239,7,1,0.3090792987618297,0.07508489450736956,4.430613490525545,-2.9659892890138995,0.5020053247735352,1.2947376033881675,169.93866351112212,4.380716427677023,4.480510553374066,1.0227803208321251,0.022523771461998122
705,240,1,1,0.14525408871520856,0.08989766338076446,4.391200467882224,-2.0414762091552525,0.24744806071756634,0.6453575210501443,116.96797154168691,4.471949824824718,4.310451110939728,0.9638862866956875,0.03677780485455207
710,241,5,1,0.11755260304405116,0.07062704812187079,4.4430973499057975,1.7318179294649918,0.1869328272062559,0.7284336672659886,-99.2258582473932,4.700227862366941,4.185966837444654,0.8905880650936535,0.11574381212538389
712,242,7,1,0.27656258271710055,0.0743861951997205,4.369686963661998,-2.6726304469605187,0.3721363211982088,1.2895831732245864,153.13044306738905,4.325535548499631,4.413838378824366,1.0204143115539448,0.02020804489178626
717,243,7,1,0.1492316013664871,0.04773775216865242,4.3469230764459414,0.9265727793728576,0.22949981777740286,0.7282416189537425,-53.088709577122536,4.339795375853729,4.354050777038154,1.0032848095243707,0.0032794233837880474
721,244,1,1,0.15233221998505184,0.04179161967480463,4.2798976811868,1.4421103488681346,0.19522406904218298,0.7436255388211275,-82.62683639578665,4.314762086994496,4.245033275379106,0.9838394770767162,0.01629216789969028
722,245,11,1,0.22418148601337098,0.044989090944584455,4.286832864721533,-1.6156133675700728,0.284100719219048,0.9515254722429618,92.56782672046397,4.2467905319574735,4.326875197485594,1.0188576914555774,0.018681546040009437
723,246,1,1,0.18954919919766092,0.05580870610658597,4.245966975163808,-0.3261601602985162,0.292942969517269,0.7554986719953644,18.687601543012043,4.279447917792293,4.212486032535321,0.9843526813403733,0.015770703269397997
726,247,11,1,0.16380767257572582,0.06250514508844053,4.3252312945997025,-2.749048216480376,0.27409709264731497,0.6334374387746058,157.50885933008885,4.432075696953838,4.218386892245566,0.9517858404685777,0.04940517400192553
728,248,7,1,0.3500250449069422,0.09213644391220585,4.321305895033336,-2.0533091000716794,0.5900965015210752,1.2793296742786255,117.64595660585097,4.335806210080773,4.306805579985896,0.9933113638641298,0.006711080122378821
733,249,11,1,0.10941100793256803,0.07456479334600714,4.336304890255048,1.1128675090683593,0.20397031787217812,0.4730378221879723,-63.76261104810642,4.31904271086732,4.353567069642775,1.00799352103849,0.007961700030143473
735,250,5,1,0.15696069200390814,0.0542441726439093,4.37936984257161,-0.5282751856464715,0.28550256018807957,0.7872675526917772,30.26793946880396,4.327975452140234,4.430764233002988,1.023749853020059,0.02347113501662963
737,251,1,1,0.15904664575386254,0.06419584710418856,4.446222701753194,-2.1931953296339017,0.29107596107296574,0.9984005014061741,125.66083634017237,4.388814748542016,4.503630654964371,1.026161028204824,0.025823246860100357
738,252,5,1,0.15635071380084026,0.04268342889293438,4.345089572649312,-1.7493289919562067,0.24649588693437124,0.8510488240626927,100.22916869764406,4.331322156405426,4.358856988893197,1.0063571425752875,0.006336999969135884
740,253,1,1,0.15811534229312302,0.0802631986236559,4.37581655829141,-2.6712201510522373,0.2768611088413105,0.7293992583136037,153.0496397503495,4.3804734673671115,4.371159649215707,0.9978737873381066,0.002128475457627679
742,254,5,1,0.10991029655496669,0.05029668713318154,4.317730440459841,-2.8993314853066896,0.1820656657682244,0.6590428438584711,166.11945745729548,4.326274894085726,4.309185986833957,0.9960499719342545,0.003957844864893662
745,255,7,1,0.10132469685976225,0.02851203010491321,4.369131003627551,-0.2857471805283388,0.18319013956301883,0.6155452227737007,16.372107576795116,4.400270217422124,4.337991789832978,0.9858466811100454,0.014254190944935657
747,256,11,1,0.13580307834244548,0.07222969521715321,4.505514556194352,1.1959481657955067,0.2294555141977301,0.507830729553293,-68.52278191596783,4.498513723752897,4.512515388635808,1.003112509095833,0.003107672765957633
748,257,11,1,0.14865582034536617,0.03848900377989202,4.1507272055125,0.0018281325011310057,0.2002698654430624,0.7753999982825132,-0.10474451998695818,4.174852843445748,4.126601567579253,0.9884424008040794,0.011624776449392742
749,258,1,1,0.28896593143010796,0.06761350719022488,4.334914590445368,-0.862595296850278,0.383566106941357,1.1649693743635587,49.42306811323296,4.356809940769757,4.313019240120977,0.9899489072867284,0.010101860079388852
753,259,1,1,0.20731865586806084,0.08085771378664888,4.4131551412335694,-0.4267396661332381,0.3451745508649079,0.8899253107641845,24.45038397156736,4.422764019198779,4.4035462632683595,0.995654808656533,0.004354652242080048
757,260,7,1,0.13187937524575716,0.031969448268199224,4.409099829188613,-1.273175362779353,0.23779510431890735,0.5412592462361218,72.94757424600017,4.407262781495333,4.410936876881894,1.000833645636468,0.0008332982987226162
762,261,11,1,0.09892196198690287,0.023372202835730597,4.338587865768405,-0.6349333865673191,0.1769634735510012,0.5648034961444638,36.37900344027519,4.361671597330023,4.315504134206787,0.9894151904624141,0.010641126687210605
763,262,1,1,0.12633596495329552,0.052205884987624206,4.3355375507744105,-2.762321501540673,0.2412899157160385,0.7547064951456859,158.26936312328704,4.286094385404248,4.384980716144572,1.0230714309691984,0.022808320671253417
765,263,1,1,0.2672945888648513,0.08602935789758721,4.428298797966601,-1.150145990058232,0.40665835951968426,0.9465432126629155,65.89850882098538,4.465150247692945,4.391447348240258,0.9834937470489896,0.016643614809038993
766,264,7,1,0.17531380703907526,0.07264079762498385,4.414292746805952,2.7892048059096077,0.30817761370640234,0.8486829205455015,-159.80966215331847,4.375719413165277,4.452866080446628,1.0176306248177702,0.01747656345111501
769,265,5,1,0.19268558248290094,0.057440404464663225,4.374891720748676,1.474346304711427,0.25282852601506905,0.9336472162090301,-84.4738203315742,4.389633583119619,4.360149858377732,0.9932833289650264,0.0067393038785520665
770,266,5,1,0.1517456153081495,0.05493572985863952,4.429871703343609,2.1233515370075824,0.2653105178480895,0.7279026027832318,-121.65908220736033,4.49543675752767,4.364306649159548,0.9708303963683746,0.02960133320997672
772,267,7,1,0.21516322950683298,0.08130442677679052,4.295109392695648,-0.3862569781279351,0.3454753768452931,0.9957646008914213,22.13089587819338,4.356373008162556,4.233845777228741,0.9718740266950889,0.02852715023793977
773,268,1,1,0.11825458322861186,0.05821758028796509,4.39559492717858,0.057566874295434646,0.15583589769362244,0.689368615107053,-3.2983389496141067,4.365999872740505,4.425189981616655,1.0135570569403147,0.013465778775512093
774,269,11,1,0.14475593008926882,0.07738893333266265,4.320033551207441,2.412057653267907,0.1791660785857941,0.7361110101325564,-138.20072348105148,4.309825909567977,4.330241192846905,1.004736915993197,0.004725723316019443
776,270,7,1,0.28705003552465397,0.06215560333564148,4.461043377982168,-2.9352512938482365,0.4671666811779464,1.0804745239226463,168.1775071017128,4.559541537803654,4.362545218160682,0.9567947088518322,0.04415924772560225
777,271,1,1,0.20049459096269523,0.09744497661696164,4.3583315564103025,-1.733177680922867,0.336274281630257,0.9053536121543151,99.30376782355036,4.403889946466436,4.312773166354169,0.9793099325324018,0.020906344304680458
779,272,11,1,0.33416957326081587,0.10019673640956914,4.257917033957951,0.7778820858830311,0.443423971867918,1.3860215828061826,-44.569357423497806,4.207026908787436,4.308807159128466,1.0241929164105026,0.023903765510061972
783,273,1,1,0.17104603291557102,0.06805236159105572,4.431512073304912,2.65226818100712,0.27582906197148815,0.7653868069123997,-151.96377235289512,4.46356896776845,4.399455178841374,0.9856362051555508,0.01446770038454641
784,274,7,1,0.11585428089614498,0.06304572620408205,4.47664435456777,-0.5410835005986704,0.22679768082895155,1.0512620347338975,31.00180072417183,4.450929337121809,4.502359372013733,1.0115548980890317,0.011488523728593034
785,275,5,1,0.23288531409117386,0.1057145227474983,4.287783727636961,0.6221411865998355,0.2878722801876479,1.1156027718691999,-35.646064736282504,4.267869251666254,4.307698203607669,1.0093322802533993,0.009288936772789302
787,276,5,1,0.24386652969335176,0.07188206016765093,4.413725611703087,-2.683851105961781,0.43321461784701315,0.9402143129341634,153.77333803193648,4.397522018430507,4.429929204975666,1.0073694199618186,0.00734236547447141
788,277,11,1,0.10516702479466787,0.06171978148826658,4.465118911923351,-0.8078971598134324,0.1441526749760679,0.5406046917216574,46.28909750103579,4.476980867278784,4.453256956567919,0.994700913089833,0.005313164370049497
790,278,11,1,0.20592257323979943,0.051487133249513616,4.329260077692175,-0.02864198215261934,0.29395404365766925,0.7796949588255648,1.6410654063508354,4.278802579929676,4.379717575454673,1.0235848683457267,0.023309986860108538
792,279,11,1,0.5081449284359788,0.17806432251572227,4.5356004817221915,3.116235307615701,0.9762989797861166,1.7292199512798847,-178.54709132981702,4.52745560764778,4.543745355796602,1.003597991799479,0.00359153065056496
795,280,1,1,0.24738695798518856,0.0605968191237786,4.376395481981733,0.9343516061900734,0.36527841362732144,1.0149390583665063,-53.53440175944829,4.3695461600863466,4.383244803877121,1.0031350266798655,0.0031301201747359385
796,281,5,1,0.22082160201976897,0.06485584394683992,4.3531584205610985,-1.8945430948264737,0.36905039379372795,0.7860856416694056,108.54932625567561,4.312272680713803,4.394044160408395,1.018962502083949,0.018784402448659886
801,282,1,1,0.11713658324649237,0.04658980574100614,4.4733526850544365,-2.5895330767030362,0.21977041067510808,0.7485004014476799,148.36931605992277,4.570991131100981,4.375714239007892,0.9572790918878782,0.043653363783614264
804,283,5,1,0.12628119207707084,0.08104426464354131,4.45431438464736,1.7441368476553347,0.22558662030404794,0.6897617357765606,-99.9316806115038,4.585695821514193,4.3229329477805285,0.9426994541371695,0.058990643911288915
807,284,11,1,0.11320766787564492,0.04487232116635539,4.378339158072417,-2.9281830490453573,0.19342616525437745,0.7485959694814326,167.77253023349598,4.423810514017937,4.332867802126898,0.9794424486304589,0.02077105235746
808,285,11,1,0.12108249865422908,0.0704964016287382,4.392106498956735,-1.7228263272893614,0.20231478120827534,0.6771057560806438,98.71067751026953,4.331781280504556,4.4524317174089125,1.027852384294505,0.027469834106485114
813,286,5,1,0.2503247639093996,0.06666181332339975,4.403646997677166,-0.9347099035540285,0.37797371294118043,1.1552648874168145,53.55493068271199,4.417349450789355,4.389944544564978,0.9937960746529845,0.00622322957285918
818,287,1,1,0.29577471728550264,0.0617377679373316,4.309688112958888,2.9896693908816525,0.46510280950431326,1.126250308376544,-171.2954344593012,4.311468144738208,4.307908081179568,0.9991742804448215,0.0008260606023750637
821,288,5,1,0.24594896121845572,0.06501831382216831,4.333120089507992,-0.3698380547225159,0.4019561199460685,0.8892862679843295,21.190162716081378,4.334184605719181,4.332055573296803,0.999508781324273,0.000491339353260219
823,289,1,1,0.14075210382225906,0.042173437386601446,4.399844456360067,-0.49121328176933343,0.24600321309601098,0.5737953922255253,28.144448651720282,4.412750704840061,4.386938207880072,0.9941504746842651,0.005866683973947394
825,290,1,1,0.15295183467026227,0.06487172729199527,4.48457440565359,0.26588222591552557,0.2635293066659437,0.6393079881743929,-15.23393031941881,4.487002519595685,4.482146291711497,0.9989177122448717,0.0010828737456259022
827,291,1,1,0.3238352335776916,0.11306005288839945,4.509904133178323,-1.6848625890687967,0.6089022434141059,1.1081164711659843,96.53552484517503,4.440452191345689,4.579356075010957,1.0312814726247899,0.030799741981960164
829,292,1,1,0.2193327924635362,0.08370500497622343,4.32234329357582,-1.3811669314763193,0.34404399402586355,0.8492509732392588,79.13503425290301,4.351883825876329,4.292802761275311,0.9864240253267513,0.013668758029661452
830,293,5,1,0.20252217516046997,0.0779891041235843,4.295219219340949,0.30396324640904665,0.32902449155253016,0.7232324231173215,-17.415812527339117,4.202102714572001,4.388335724109898,1.0443190046002637,0.043358208284063435
831,294,11,1,0.09559962546759239,0.03794794342971416,4.284407697374516,-1.321488635942352,0.14195682890212682,0.4964869458823498,75.71572151119717,4.292711376564722,4.276104018184311,0.9961312660173064,0.0038762320379986583
833,295,1,1,0.11872843778496518,0.04532864643565645,4.335754438969122,0.531690145689213,0.19633300140377521,0.6115618141181935,-30.463601362748758,4.349478297359306,4.322030580578938,0.993689423212657,0.006330551503026074
835,296,1,1,0.17251097551425038,0.06475995887428082,4.421125193256537,2.4922880704206647,0.3001962088349517,0.8287842544032309,-142.79758673588023,4.536528273973128,4.305722112539946,0.9491227327387424,0.05220529872920748
836,297,5,1,0.15952604356069638,0.03979179213543985,4.347079765931941,-2.3130455762283333,0.23513516455692204,0.5609799075287293,132.5277492579972,4.317256422699932,4.3769031091639485,1.0138158776371022,0.01372109316499485
838,298,5,1,0.23104608698073753,0.07946589232276041,4.413382327427457,2.964915232110468,0.37394142532144503,0.980922207811435,-169.87712750948216,4.4284345184481095,4.3983301364068055,0.9932020261526067,0.006821158877221447
840,299,5,1,0.18099165503754044,0.06532406927102001,4.388032235322047,-2.8346177289799077,0.3023205301692822,0.7509910484973056,162.411631254098,4.397627879185443,4.378436591458651,0.9956359909810407,0.004373552129428105
